time; nodeID; CC; CC Name; endpoint; property; propertyName; propertyKey; propertyKeyName; value; label; type; readable; writable; default; description; unit; min; max; states; allowManualEntry; ccSpecific; other; propID; affordance; dataType; atType
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;112;Configuration;0;103;Automatic Report: Group 3 - kWh;8;;Disable;Automatic Report: Group 3 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;112;Configuration;0;111;Automatic Reporting Interval: Group 1;;;150;Automatic Reporting Interval: Group 1;number;true;true;600;;seconds;1;2678400;;true;;;112-111;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;112;Configuration;0;112;Automatic Reporting Interval: Group 2;;;600;Automatic Reporting Interval: Group 2;number;true;true;600;;seconds;1;2678400;;true;;;112-112;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;112;Configuration;0;113;Automatic Reporting Interval: Group 3;;;600;Automatic Reporting Interval: Group 3;number;true;true;600;;seconds;1;2678400;;true;;;112-113;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;112;Configuration;0;120;External Switch Type;;;Switch mode;External Switch Type;number;true;true;1;;;0;255;{"0":"Momentary mode","1":"Switch mode","255":"Unidentified mode"};true;;;112-120;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;112;Configuration;0;2;LED Blink Duration;255;;undefined;LED Blink Duration;number;false;true;0;;seconds;0;255;;true;;;112-2-255;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;112;Configuration;0;2;LED Blink Cycle Length;65280;;undefined;LED Blink Cycle Length;number;false;true;0;Length of time LED will blink on/off per cycle; description: Length of time LED will blink on/off per cycle;0.1 seconds;0;255;;true;;;112-2-65280;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;114;Manufacturer Specific;0;manufacturerId;manufacturerId;;;134;Manufacturer ID;number;true;false;;;;0;65535;;;;;114-manufacturerId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;114;Manufacturer Specific;0;productType;productType;;;3;Product type;number;true;false;;;;0;65535;;;;;114-productType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;114;Manufacturer Specific;0;productId;productId;;;18;Product ID;number;true;false;;;;0;65535;;;;;114-productId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;134;Version;0;libraryType;libraryType;;;Enhanced Slave;Library type;number;true;false;;;;;;{"0":"Unknown","1":"Static Controller","2":"Controller","3":"Enhanced Slave","4":"Slave","5":"Installer","6":"Routing Slave","7":"Bridge Controller","8":"Device under Test","9":"N/A","10":"AV Remote","11":"AV Device"};;;;134-libraryType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;134;Version;0;protocolVersion;protocolVersion;;;3.40;Z-Wave protocol version;string;true;false;;;;;;;;;;134-protocolVersion;property;string;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);7;134;Version;0;firmwareVersions;firmwareVersions;;;3.0;Z-Wave chip firmware versions;string[];true;false;;;;;;;;;;134-firmwareVersions;property;string[];
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;37;Binary Switch;0;currentValue;currentValue;;;false;Current value;boolean;true;false;;;;;;;;;;switch;property;boolean;hiveot:prop:switch
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;37;Binary Switch;0;targetValue;targetValue;;;undefined;Target value;boolean;true;true;;;;;;;;;transitionDuration;switch;action;boolean;hiveot:action:switch
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;43;Scene Activation;0;sceneId;sceneId;;;undefined;Scene ID;number;true;true;;;;1;255;;;;transitionDuration;43-sceneId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;43;Scene Activation;0;dimmingDuration;dimmingDuration;;;undefined;Dimming duration;duration;true;true;;;;;;;;;;43-dimmingDuration;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;level;level;1;1;undefined;Level (1);number;true;true;;;;0;255;;;;transitionDuration;44-level-1;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;1;1;undefined;Dimming duration (1);duration;true;true;;;;;;;;;;44-dimmingDuration-1;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;level;level;2;2;undefined;Level (2);number;true;true;;;;0;255;;;;transitionDuration;44-level-2;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;2;2;undefined;Dimming duration (2);duration;true;true;;;;;;;;;;44-dimmingDuration-2;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;level;level;3;3;undefined;Level (3);number;true;true;;;;0;255;;;;transitionDuration;44-level-3;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;3;3;undefined;Dimming duration (3);duration;true;true;;;;;;;;;;44-dimmingDuration-3;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;level;level;4;4;undefined;Level (4);number;true;true;;;;0;255;;;;transitionDuration;44-level-4;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;4;4;undefined;Dimming duration (4);duration;true;true;;;;;;;;;;44-dimmingDuration-4;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;level;level;5;5;undefined;Level (5);number;true;true;;;;0;255;;;;transitionDuration;44-level-5;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;5;5;undefined;Dimming duration (5);duration;true;true;;;;;;;;;;44-dimmingDuration-5;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;level;level;6;6;undefined;Level (6);number;true;true;;;;0;255;;;;transitionDuration;44-level-6;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;6;6;undefined;Dimming duration (6);duration;true;true;;;;;;;;;;44-dimmingDuration-6;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;level;level;7;7;undefined;Level (7);number;true;true;;;;0;255;;;;transitionDuration;44-level-7;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;7;7;undefined;Dimming duration (7);duration;true;true;;;;;;;;;;44-dimmingDuration-7;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;level;level;8;8;undefined;Level (8);number;true;true;;;;0;255;;;;transitionDuration;44-level-8;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;8;8;undefined;Dimming duration (8);duration;true;true;;;;;;;;;;44-dimmingDuration-8;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;level;level;9;9;undefined;Level (9);number;true;true;;;;0;255;;;;transitionDuration;44-level-9;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;9;9;undefined;Dimming duration (9);duration;true;true;;;;;;;;;;44-dimmingDuration-9;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;level;level;10;10;undefined;Level (10);number;true;true;;;;0;255;;;;transitionDuration;44-level-10;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;10;10;undefined;Dimming duration (10);duration;true;true;;;;;;;;;;44-dimmingDuration-10;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;50;Meter;0;value;value;65537;Electric_kWh_Consumed;1270.244;Electric Consumption [kWh];number;true;false;;;kWh;;;;;{"meterType":1,"scale":0,"rateType":1};;energy;event;number;hiveot:prop:electric:energy
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;50;Meter;0;value;value;66049;Electric_W_Consumed;0;Electric Consumption [W];number;true;false;;;W;;;;;{"meterType":1,"scale":2,"rateType":1};;power;event;number;hiveot:prop:electric:poer
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;50;Meter;0;value;value;66561;Electric_V_Consumed;121.544;Electric Consumption [V];number;true;false;;;V;;;;;{"meterType":1,"scale":4,"rateType":1};;voltage;event;number;hiveot:prop:electric:voltage
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;50;Meter;0;value;value;66817;Electric_A_Consumed;0.005;Electric Consumption [A];number;true;false;;;A;;;;;{"meterType":1,"scale":5,"rateType":1};;current;event;number;hiveot:prop:electric:current
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;50;Meter;0;reset;reset;;;undefined;Reset accumulated values;boolean;false;true;;;;;;;;;;50-reset;action;boolean;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;3;Current Overload Protection;;;Disable;Current Overload Protection;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-3;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;80;Send Notifications to Associated Devices (Group 1);;;Basic CC Report;Send Notifications to Associated Devices (Group 1);number;true;true;0;;;0;2;{"0":"Disable","1":"Hail CC","2":"Basic CC Report"};false;;;112-80;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;90;Send Automatic Reports When Exceeding Thresholds;;;Enable;Send Automatic Reports When Exceeding Thresholds;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-90;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;91;Minimum Power Change to Trigger Event;;;26;Minimum Power Change to Trigger Event;number;true;true;25;;;0;32000;;true;;;112-91;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;92;Minimum Power Percentage Change to Trigger Event;;;20;Minimum Power Percentage Change to Trigger Event;number;true;true;5;;%;0;100;;true;;;112-92;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;101;Automatic Report: Group 1 - Voltage;1;;Disable;Automatic Report: Group 1 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;101;Automatic Report: Group 1 - Current;2;;Disable;Automatic Report: Group 1 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;101;Automatic Report: Group 1 - Power;4;;Enable;Automatic Report: Group 1 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;101;Automatic Report: Group 1 - kWh;8;;Enable;Automatic Report: Group 1 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;102;Automatic Report: Group 2 - Voltage;1;;Disable;Automatic Report: Group 2 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;102;Automatic Report: Group 2 - Current;2;;Disable;Automatic Report: Group 2 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;102;Automatic Report: Group 2 - Power;4;;Disable;Automatic Report: Group 2 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;102;Automatic Report: Group 2 - kWh;8;;Disable;Automatic Report: Group 2 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;103;Automatic Report: Group 3 - Voltage;1;;Disable;Automatic Report: Group 3 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;103;Automatic Report: Group 3 - Current;2;;Disable;Automatic Report: Group 3 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;103;Automatic Report: Group 3 - Power;4;;Disable;Automatic Report: Group 3 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;103;Automatic Report: Group 3 - kWh;8;;Disable;Automatic Report: Group 3 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;111;Automatic Reporting Interval: Group 1;;;601;Automatic Reporting Interval: Group 1;number;true;true;600;;seconds;1;2678400;;true;;;112-111;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;112;Automatic Reporting Interval: Group 2;;;600;Automatic Reporting Interval: Group 2;number;true;true;600;;seconds;1;2678400;;true;;;112-112;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;113;Automatic Reporting Interval: Group 3;;;600;Automatic Reporting Interval: Group 3;number;true;true;600;;seconds;1;2678400;;true;;;112-113;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;120;External Switch Type;;;Switch mode;External Switch Type;number;true;true;1;;;0;255;{"0":"Momentary mode","1":"Switch mode","255":"Unidentified mode"};true;;;112-120;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;2;LED Blink Duration;255;;undefined;LED Blink Duration;number;false;true;0;;seconds;0;255;;true;;;112-2-255;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;112;Configuration;0;2;LED Blink Cycle Length;65280;;undefined;LED Blink Cycle Length;number;false;true;0;Length of time LED will blink on/off per cycle; description: Length of time LED will blink on/off per cycle;0.1 seconds;0;255;;true;;;112-2-65280;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;114;Manufacturer Specific;0;manufacturerId;manufacturerId;;;134;Manufacturer ID;number;true;false;;;;0;65535;;;;;114-manufacturerId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;114;Manufacturer Specific;0;productType;productType;;;3;Product type;number;true;false;;;;0;65535;;;;;114-productType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;114;Manufacturer Specific;0;productId;productId;;;18;Product ID;number;true;false;;;;0;65535;;;;;114-productId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;134;Version;0;libraryType;libraryType;;;Enhanced Slave;Library type;number;true;false;;;;;;{"0":"Unknown","1":"Static Controller","2":"Controller","3":"Enhanced Slave","4":"Slave","5":"Installer","6":"Routing Slave","7":"Bridge Controller","8":"Device under Test","9":"N/A","10":"AV Remote","11":"AV Device"};;;;134-libraryType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;134;Version;0;protocolVersion;protocolVersion;;;3.40;Z-Wave protocol version;string;true;false;;;;;;;;;;134-protocolVersion;property;string;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);15;134;Version;0;firmwareVersions;firmwareVersions;;;3.0;Z-Wave chip firmware versions;string[];true;false;;;;;;;;;;134-firmwareVersions;property;string[];
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);21;132;Wake Up;0;wakeUpInterval;wakeUpInterval;;;360;undefined;number;false;true;3600;;;240;3600;;;;;132-wakeUpInterval;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);21;132;Wake Up;0;controllerNodeId;controllerNodeId;;;26;Node ID of the controller;any;true;false;;;;;;;;;;132-controllerNodeId;property;any;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;37;Binary Switch;0;currentValue;currentValue;;;true;Current value;boolean;true;false;;;;;;;;;;switch;property;boolean;hiveot:prop:switch
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;37;Binary Switch;0;targetValue;targetValue;;;undefined;Target value;boolean;true;true;;;;;;;;;transitionDuration;switch;action;boolean;hiveot:action:switch
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;38;Multilevel Switch;0;currentValue;currentValue;;;99;Current value;number;true;false;;;;0;99;;;;;38-currentValue;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;38;Multilevel Switch;0;Up;Up;;;undefined;Perform a level change (Up);boolean;false;true;;;;;;;;{"switchType":2};transitionDuration;38-Up;action;boolean;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;38;Multilevel Switch;0;Down;Down;;;undefined;Perform a level change (Down);boolean;false;true;;;;;;;;{"switchType":2};transitionDuration;38-Down;action;boolean;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;38;Multilevel Switch;0;targetValue;targetValue;;;undefined;Target value;number;true;true;;;;0;99;;;;transitionDuration;38-targetValue;action;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;38;Multilevel Switch;0;duration;duration;;;undefined;Remaining duration;duration;true;false;;;;;;;;;;38-duration;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;38;Multilevel Switch;0;restorePrevious;restorePrevious;;;undefined;Restore previous value;boolean;false;true;;;;;;;;;;38-restorePrevious;action;boolean;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;50;Meter;0;value;value;65537;Electric_kWh_Consumed;3587.359;Electric Consumption [kWh];number;true;false;;;kWh;;;;;{"meterType":1,"scale":0,"rateType":1};;energy;event;number;hiveot:prop:electric:energy
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;50;Meter;0;value;value;66049;Electric_W_Consumed;0;Electric Consumption [W];number;true;false;;;W;;;;;{"meterType":1,"scale":2,"rateType":1};;power;event;number;hiveot:prop:electric:poer
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;50;Meter;0;value;value;66561;Electric_V_Consumed;123.08;Electric Consumption [V];number;true;false;;;V;;;;;{"meterType":1,"scale":4,"rateType":1};;voltage;event;number;hiveot:prop:electric:voltage
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;50;Meter;0;value;value;66817;Electric_A_Consumed;0;Electric Consumption [A];number;true;false;;;A;;;;;{"meterType":1,"scale":5,"rateType":1};;current;event;number;hiveot:prop:electric:current
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;50;Meter;0;reset;reset;;;undefined;Reset accumulated values;boolean;false;true;;;;;;;;;;50-reset;action;boolean;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;51;Color Switch;0;currentColor;currentColor;2;Red;27;Current value (Red);number;true;false;;The current value of the Red channel.;;0;255;;;;;51-currentColor-2;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;51;Color Switch;0;currentColor;currentColor;;;[object Object];Current color;any;true;false;;;;;;;;;;51-currentColor;property;any;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;51;Color Switch;0;hexColor;hexColor;;;1b141b;RGB Color;color;true;true;;;;;;;;;transitionDuration;51-hexColor;property;color;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;51;Color Switch;0;currentColor;currentColor;3;Green;20;Current value (Green);number;true;false;;The current value of the Green channel.;;0;255;;;;;51-currentColor-3;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;51;Color Switch;0;currentColor;currentColor;4;Blue;27;Current value (Blue);number;true;false;;The current value of the Blue channel.;;0;255;;;;;51-currentColor-4;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;51;Color Switch;0;targetColor;targetColor;2;Red;undefined;Target value (Red);number;true;true;;The target value of the Red channel.;;0;255;;;;transitionDuration;51-targetColor-2;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;51;Color Switch;0;targetColor;targetColor;3;Green;undefined;Target value (Green);number;true;true;;The target value of the Green channel.;;0;255;;;;transitionDuration;51-targetColor-3;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;51;Color Switch;0;targetColor;targetColor;4;Blue;undefined;Target value (Blue);number;true;true;;The target value of the Blue channel.;;0;255;;;;transitionDuration;51-targetColor-4;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;51;Color Switch;0;targetColor;targetColor;;;undefined;Target color;any;true;true;;;;;;;;;transitionDuration;51-targetColor;property;any;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;51;Color Switch;0;duration;duration;;;undefined;Remaining duration;duration;true;false;;;;;;;;;;51-duration;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;3;Current Overload Protection;;;Enable;Current Overload Protection;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-3;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;20;State After Power Failure;;;Always on;State After Power Failure;number;true;true;0;;;0;2;{"0":"Previous state","1":"Always on","2":"Always off"};false;;;112-20;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;80;Send Notifications to Associated Devices (Group 1);;;Basic CC Report;Send Notifications to Associated Devices (Group 1);number;true;true;0;;;0;2;{"0":"Disable","1":"Hail CC","2":"Basic CC Report"};false;;;112-80;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;81;LED Indicator;;;On when load is on;LED Indicator;number;true;true;0;;;0;2;{"0":"On when load is on","1":"Off after 5 seconds","2":"Night light mode"};false;;;112-81;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;83;Night Light: Blue Color;65280;;20;Night Light: Blue Color;number;true;true;221;;;0;255;;true;;;112-83-65280;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;83;Night Light: Green Color;16711680;;27;Night Light: Green Color;number;true;true;160;;;0;255;;true;;;112-83-16711680;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;83;Night Light: Red Color;4278190080;;0;Night Light: Red Color;number;true;true;221;;;0;255;;true;;;112-83-4278190080;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;84;Night Light: Green Brightness;65280;;50;Night Light: Green Brightness;number;true;true;50;;%;0;100;;true;;;112-84-65280;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;84;Night Light: Yellow Brightness;16711680;;50;Night Light: Yellow Brightness;number;true;true;50;;%;0;100;;true;;;112-84-16711680;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;84;Night Light: Red Brightness;4278190080;;0;Night Light: Red Brightness;number;true;true;50;;%;0;100;;true;;;112-84-4278190080;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;90;Send Automatic Reports When Exceeding Thresholds;;;Disable;Send Automatic Reports When Exceeding Thresholds;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-90;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;91;Minimum Power Change to Trigger Event;;;40;Minimum Power Change to Trigger Event;number;true;true;25;;;0;32000;;true;;;112-91;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;92;Minimum Power Percentage Change to Trigger Event;;;20;Minimum Power Percentage Change to Trigger Event;number;true;true;5;;%;0;100;;true;;;112-92;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;101;Automatic Report: Group 1 - Voltage;1;;Enable;Automatic Report: Group 1 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;101;Automatic Report: Group 1 - Current;2;;Enable;Automatic Report: Group 1 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-2;property;number (UnsignedInteger);
